flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
151;56;12;20;19;20;92;1;14;93;488;0;300
173;56;8;10;8;10;15;3;6;250;1314;0;7317
177;56;10;17;10;8;22;18;6;207;1087;0;7317
177;56;17;8;10;8;81;14;6;378;1992;0;7317
20;57;9;11;9;11;12;16;20;58;305;0;4594
29;57;11;10;11;9;12;12;20;112;592;0;4594
29;57;10;9;11;9;81;6;20;240;1263;24;4594
29;57;8;12;8;12;5;1;13;20;104;0;699
38;57;12;2;12;8;6;6;13;219;1152;0;699
38;57;2;8;12;8;85;9;13;13;69;0;699
42;57;20;6;20;6;18;15;15;7;39;0;773
45;57;6;20;6;20;3;19;15;72;379;0;773
25;57;9;16;9;5;18;10;8;138;725;0;6834
25;57;16;5;9;5;93;5;8;23;119;0;6834
35;57;5;13;5;9;17;18;8;249;1308;0;6834
35;57;13;9;5;9;81;16;8;331;1743;0;6834
50;57;18;17;18;17;3;17;20;155;817;0;3039
55;57;17;20;17;18;14;9;20;53;281;0;3039
55;57;20;18;17;18;97;18;20;301;1585;0;3039
37;57;6;4;6;2;1;5;16;78;408;0;8981
37;57;4;2;6;2;79;12;16;356;1876;0;8981
44;57;2;12;2;6;23;18;16;54;285;0;8981
44;57;12;6;2;6;78;11;16;326;1717;0;8981
52;57;13;6;13;10;6;20;8;25;130;0;5334
52;57;6;10;13;10;83;9;8;63;334;0;5334
59;57;10;1;10;13;2;10;8;331;1741;0;5334
59;57;1;13;10;13;76;17;8;155;818;0;5334
62;57;12;16;12;20;2;13;1;166;872;0;8759
62;57;16;20;12;20;92;18;1;221;1161;0;8759
63;57;20;12;20;12;12;6;1;293;1542;0;8759
62;57;4;13;4;12;12;1;19;336;1770;0;571
62;57;13;12;4;12;76;16;19;60;316;0;571
63;57;12;4;12;4;3;16;19;10;53;93;571
68;57;8;18;8;18;16;17;13;274;1444;0;7017
70;57;18;8;18;8;1;1;13;256;1349;0;7017
93;57;11;13;11;6;2;5;17;5;26;72;4783
93;57;13;6;11;6;75;1;17;143;755;0;4783
94;57;6;15;6;11;11;9;17;156;822;46;4783
94;57;15;11;6;11;91;8;17;173;912;0;4783
103;57;14;17;14;15;21;12;16;127;666;0;4021
103;57;17;15;14;15;97;13;16;152;800;0;4021
109;57;15;10;15;14;4;12;16;333;1755;0;4021
109;57;10;14;15;14;80;16;16;366;1928;0;4021
101;57;6;1;6;1;4;10;2;217;1143;0;2029
103;57;1;20;1;6;25;10;2;82;433;0;2029
103;57;20;6;1;6;94;19;2;67;354;0;2029
112;57;14;13;14;13;1;20;18;158;829;86;6647
113;57;13;14;13;14;12;5;18;4;19;0;6647
113;57;15;10;15;10;12;18;5;39;204;0;1422
120;57;10;15;10;15;4;15;5;326;1714;60;1422
126;57;12;20;12;20;1;18;2;153;806;0;6581
127;57;20;12;20;12;19;19;2;11;56;0;6581
130;57;20;19;20;19;2;3;9;295;1554;0;6807
134;57;19;20;19;20;4;17;9;330;1738;0;6807
122;57;17;12;17;5;24;10;20;95;502;0;9280
122;57;12;5;17;5;93;16;20;378;1987;85;9280
131;57;5;17;5;17;15;6;20;154;811;0;9280
146;57;5;2;5;2;8;7;17;205;1081;0;4217
148;57;2;5;2;5;15;14;17;315;1658;0;4217
137;57;9;6;9;12;23;4;1;343;1804;0;7098
137;57;6;12;9;12;89;8;1;158;834;99;7098
145;57;12;9;12;9;6;20;1;31;161;0;7098
144;57;3;10;3;10;15;6;4;315;1659;0;9330
149;57;10;3;10;3;2;13;4;226;1191;0;9330
168;57;10;4;10;4;8;4;2;48;253;0;5436
176;57;4;10;4;10;14;1;2;197;1039;0;5436
183;57;1;7;1;7;8;12;4;21;108;0;4110
183;57;11;7;11;7;17;18;6;349;1836;0;9228
20;58;1;7;1;12;12;2;12;12;64;0;5759
20;58;7;12;1;12;79;20;12;5;26;0;5759
29;58;12;20;12;1;18;2;12;65;344;0;5759
29;58;20;1;12;1;96;8;12;122;643;49;5759
27;58;2;9;2;9;17;2;3;21;110;0;10
37;58;9;2;9;2;12;6;3;244;1282;0;10
22;58;10;6;10;6;13;7;17;253;1334;0;550
31;58;6;10;6;10;15;18;17;186;981;0;550
38;58;20;15;20;15;19;5;15;309;1624;0;8077
47;58;15;16;15;20;17;6;15;138;726;98;8077
47;58;16;20;15;20;81;18;15;164;863;0;8077
43;58;19;11;19;6;12;3;5;305;1607;0;3045
43;58;11;6;19;6;79;14;5;320;1686;0;3045
49;58;6;19;6;19;11;1;5;65;343;0;3045
50;58;5;9;5;13;6;16;1;127;668;18;1364
50;58;9;13;5;13;94;7;1;108;568;0;1364
54;58;13;5;13;5;11;12;1;210;1103;0;1364
65;58;12;18;12;18;9;17;15;335;1763;10;8519
70;58;18;12;18;12;17;17;15;193;1018;0;8519
74;58;16;7;16;7;10;7;18;357;1880;0;34
81;58;7;16;7;16;8;15;18;341;1793;96;34
87;58;7;3;7;3;17;17;15;191;1003;0;2645
89;58;3;7;3;7;5;16;15;32;170;0;2645
90;58;19;7;19;7;20;13;13;47;249;0;2175
100;58;7;19;7;19;14;4;13;125;659;0;2175
88;58;1;3;1;3;9;11;12;234;1233;0;1251
96;58;3;1;3;1;5;15;12;373;1961;0;1251
99;58;12;16;12;14;6;4;3;317;1666;0;4629
99;58;16;14;12;14;97;18;3;344;1810;0;4629
108;58;14;15;14;12;23;16;3;326;1718;95;4629
108;58;15;12;14;12;91;12;3;40;211;0;4629
89;58;16;19;16;19;6;2;4;212;1116;0;963
91;58;19;16;19;16;8;10;4;173;911;0;963
93;58;7;8;7;12;13;5;2;94;493;0;1563
93;58;8;12;7;12;89;13;2;55;289;0;1563
96;58;12;8;12;7;24;12;2;286;1506;0;1563
96;58;8;7;12;7;94;6;2;50;264;0;1563
120;58;16;8;16;8;1;13;12;363;1908;0;9926
124;58;8;16;8;16;2;9;12;57;300;0;9926
124;58;17;16;17;16;8;1;7;328;1725;0;7822
132;58;16;17;16;17;6;6;7;293;1542;58;7822
129;58;17;20;17;20;14;6;3;276;1455;0;539
138;58;20;6;20;17;23;14;3;207;1088;0;539
138;58;6;17;20;17;94;6;3;309;1627;0;539
129;58;5;11;5;8;9;9;16;295;1552;0;6024
129;58;11;8;5;8;99;15;16;317;1669;1;6024
133;58;8;15;8;5;8;8;16;152;802;62;6024
133;58;15;5;8;5;91;6;16;169;888;0;6024
148;58;15;13;15;3;22;10;19;302;1591;0;8245
148;58;13;3;15;3;76;18;19;126;665;0;8245
149;58;3;15;3;15;7;15;19;234;1232;0;8245
146;58;10;8;10;5;3;16;12;282;1485;0;8205
146;58;8;5;10;5;98;4;12;141;740;0;8205
153;58;5;17;5;10;17;17;12;336;1769;0;8205
153;58;17;10;5;10;80;14;12;330;1736;0;8205
143;58;12;13;12;13;4;18;19;360;1893;33;2149
145;58;13;20;13;12;17;19;19;217;1140;0;2149
145;58;20;12;13;12;95;20;19;204;1076;0;2149
178;58;4;18;4;14;18;16;20;111;586;0;8958
178;58;18;14;4;14;75;15;20;14;75;0;8958
159;58;18;11;18;17;10;7;4;244;1283;0;6418
159;58;11;17;18;17;87;20;4;29;153;0;6418
167;58;17;14;17;18;6;9;4;143;755;6;6418
167;58;14;18;17;18;84;17;4;44;233;0;6418
174;58;1;12;1;12;6;16;6;269;1415;0;3056
182;58;12;9;12;1;7;7;6;242;1275;2;3056
182;58;9;1;12;1;98;2;6;374;1967;0;3056
175;58;19;14;19;4;17;13;9;248;1306;0;5845
175;58;14;4;19;4;82;18;9;15;78;0;5845
30;59;3;7;3;7;13;1;17;229;1206;0;1132
34;59;7;3;7;3;18;18;17;267;1403;0;1132
9;59;9;2;9;6;12;5;3;271;1424;0;7789
9;59;2;6;9;6;99;17;3;126;663;0;7789
17;59;6;9;6;9;9;16;3;343;1804;0;7789
44;59;17;20;17;7;24;3;19;34;178;0;6257
44;59;20;7;17;7;79;12;19;361;1898;0;6257
53;59;7;1;7;17;21;10;19;276;1453;0;6257
53;59;1;17;7;17;87;6;19;163;856;2;6257
40;59;4;15;4;15;9;10;9;378;1987;0;9507
44;59;15;4;15;4;13;13;9;323;1699;13;9507
53;59;12;3;12;3;8;10;10;318;1672;0;8152
60;59;3;12;3;12;6;10;10;81;424;0;8152
40;59;6;7;6;7;4;10;12;264;1391;0;7438
43;59;7;9;7;6;9;13;12;361;1901;0;7438
43;59;9;6;7;6;99;9;12;117;615;0;7438
72;59;12;14;12;14;19;18;6;219;1151;30;4009
74;59;14;12;14;12;13;17;6;285;1499;0;4009
64;59;10;15;10;7;9;13;14;181;951;0;2258
64;59;15;7;10;7;84;12;14;56;295;0;2258
65;59;7;10;7;10;11;13;14;27;140;0;2258
66;59;19;4;19;4;9;12;16;23;120;0;2501
69;59;4;19;4;19;6;16;16;299;1573;0;2501
88;59;15;20;15;18;14;11;16;214;1128;0;6375
88;59;20;18;15;18;83;3;16;27;142;0;6375
93;59;18;15;18;15;3;14;16;50;263;0;6375
87;59;4;2;4;5;1;4;16;37;193;0;6389
87;59;2;5;4;5;95;7;16;341;1795;0;6389
89;59;5;4;5;4;15;1;16;282;1483;0;6389
96;59;14;5;14;5;4;8;8;65;340;0;2693
103;59;5;14;5;14;8;7;8;182;957;0;2693
100;59;13;1;13;2;3;19;13;269;1416;0;4421
100;59;1;2;13;2;86;13;13;286;1505;0;4421
108;59;2;13;2;13;17;11;13;42;219;32;4421
109;59;16;1;16;2;24;16;7;90;476;0;329
109;59;1;2;16;2;99;15;7;43;224;0;329
118;59;2;1;2;16;8;14;7;309;1628;0;329
118;59;1;16;2;16;82;17;7;189;997;0;329
115;59;10;19;10;8;3;11;17;247;1300;0;3635
115;59;19;8;10;8;87;13;17;160;844;0;3635
118;59;8;10;8;10;19;19;17;79;414;0;3635
116;59;9;4;9;4;18;15;16;150;788;0;1815
121;59;4;9;4;9;11;13;16;198;1044;0;1815
121;59;12;17;12;10;24;5;17;339;1784;0;1967
121;59;17;10;12;10;88;15;17;142;745;0;1967
129;59;10;12;10;12;17;9;17;375;1973;0;1967
141;59;3;4;3;4;4;4;5;360;1895;0;9408
146;59;4;17;4;3;17;18;5;309;1627;0;9408
146;59;17;3;4;3;98;17;5;100;527;0;9408
140;59;20;2;20;5;15;11;14;232;1219;0;3964
140;59;2;5;20;5;94;11;14;52;272;0;3964
143;59;5;20;5;20;4;11;14;149;783;0;3964
153;59;1;4;1;20;14;3;11;78;410;0;7974
153;59;4;20;1;20;99;17;11;181;954;0;7974
161;59;20;1;20;1;19;7;11;307;1616;0;7974
167;59;1;19;1;7;10;10;8;261;1376;0;8148
167;59;19;7;1;7;93;20;8;113;596;0;8148
171;59;7;4;7;1;17;19;8;138;727;0;8148
171;59;4;1;7;1;83;19;8;201;1057;0;8148
174;59;18;15;18;7;23;16;8;167;878;0;3283
174;59;15;7;18;7;75;7;8;135;709;0;3283
183;59;7;18;7;18;19;3;8;163;859;0;3283
164;59;19;9;19;9;11;7;10;184;967;0;3807
167;59;9;4;9;19;11;14;10;36;188;0;3807
167;59;4;19;9;19;91;11;10;167;880;7;3807
178;59;5;1;5;4;12;3;8;102;536;0;6677
178;59;1;4;5;4;90;20;8;83;435;50;6677
182;59;4;12;4;5;20;19;8;86;452;0;6677
182;59;12;5;4;5;79;1;8;315;1656;0;6677
179;59;15;2;15;2;9;10;11;100;524;0;7679
24;60;5;3;5;3;13;6;10;309;1626;0;2335
32;60;3;5;3;5;14;5;10;64;339;0;2335
21;60;13;19;13;4;21;18;19;379;1994;0;6108
21;60;19;4;13;4;79;18;19;368;1936;0;6108
27;60;4;6;4;13;8;9;19;291;1529;0;6108
27;60;6;13;4;13;93;1;19;352;1852;0;6108
36;60;16;4;16;10;19;7;12;232;1220;0;8115
36;60;4;10;16;10;95;11;12;82;430;65;8115
37;60;10;17;10;16;4;13;12;230;1213;0;8115
37;60;17;16;10;16;84;14;12;213;1121;0;8115
33;60;6;18;6;14;21;11;8;17;89;0;4680
33;60;18;14;6;14;92;8;8;27;142;0;4680
35;60;14;6;14;6;8;2;8;276;1452;0;4680
31;60;5;3;5;3;5;5;6;224;1177;0;2249
38;60;3;5;3;5;16;16;6;132;696;0;2249
62;60;8;1;8;1;8;5;13;83;439;0;4050
63;60;1;8;1;8;19;20;13;81;427;0;4050
56;60;7;5;7;5;5;13;20;272;1434;0;5155
65;60;5;18;5;7;15;11;20;21;108;0;5155
65;60;18;7;5;7;78;1;20;7;36;0;5155
55;60;20;8;20;8;2;4;18;204;1074;0;6182
65;60;8;11;8;20;3;8;18;372;1956;34;6182
65;60;11;20;8;20;88;19;18;249;1309;13;6182
76;60;13;17;13;5;9;2;15;139;732;0;7255
76;60;17;5;13;5;98;8;15;377;1982;0;7255
86;60;5;11;5;13;4;10;15;270;1419;0;7255
86;60;11;13;5;13;89;17;15;325;1709;0;7255
79;60;20;19;20;5;4;19;4;67;355;0;5289
79;60;19;5;20;5;97;16;4;230;1210;0;5289
83;60;5;20;5;20;12;11;4;76;401;0;5289
100;60;19;14;19;16;25;19;19;212;1117;0;386
100;60;14;16;19;16;87;2;19;246;1296;46;386
108;60;16;19;16;19;6;8;19;326;1718;44;386
107;60;16;17;16;17;18;16;14;118;619;0;8708
111;60;17;11;17;16;19;5;14;193;1016;0;8708
111;60;11;16;17;16;96;19;14;104;545;0;8708
99;60;15;14;15;14;20;5;8;43;225;0;7745
106;60;14;2;14;15;1;15;8;257;1352;0;7745
106;60;2;15;14;15;87;20;8;92;484;0;7745
113;60;5;14;5;14;20;9;20;370;1948;0;2678
120;60;14;18;14;5;9;9;20;247;1302;0;2678
120;60;18;5;14;5;81;4;20;11;57;0;2678
105;60;6;12;6;12;14;18;5;67;350;0;5321
114;60;12;6;12;6;18;9;5;354;1861;0;5321
136;60;16;10;16;10;15;9;10;288;1514;0;6283
138;60;10;16;10;16;10;12;10;92;482;0;6283
119;60;6;8;6;8;16;5;13;137;722;0;1244
128;60;8;14;8;6;13;19;13;240;1263;0;1244
128;60;14;6;8;6;92;13;13;70;367;0;1244
126;60;1;4;1;8;24;6;2;173;908;0;3138
126;60;4;8;1;8;91;14;2;309;1627;0;3138
131;60;8;1;8;1;7;17;2;269;1415;0;3138
130;60;9;15;9;15;7;5;3;238;1253;55;3016
131;60;15;9;15;9;15;16;3;90;473;0;3016
140;60;12;6;12;1;22;9;3;258;1357;0;4683
140;60;6;1;12;1;83;3;3;326;1714;0;4683
150;60;1;4;1;12;5;1;3;353;1859;0;4683
150;60;4;12;1;12;92;18;3;237;1245;0;4683
161;60;6;5;6;3;17;12;15;20;104;0;3011
161;60;5;3;6;3;85;3;15;30;159;0;3011
169;60;3;4;3;6;16;1;15;345;1816;0;3011
169;60;4;6;3;6;76;9;15;175;920;0;3011
178;60;10;16;10;7;5;2;10;142;747;0;4050
178;60;16;7;10;7;99;6;10;138;727;0;4050
162;60;16;1;16;1;8;11;2;60;316;0;8545
164;60;1;20;1;16;14;5;2;149;784;0;8545
164;60;20;16;1;16;77;18;2;332;1745;0;8545
10;61;20;10;20;4;12;17;11;183;964;0;4523
10;61;10;4;20;4;89;12;11;345;1817;0;4523
17;61;4;11;4;20;22;17;11;277;1459;27;4523
17;61;11;20;4;20;79;6;11;29;153;0;4523
19;61;19;14;19;14;14;14;16;131;689;0;3816
26;61;14;4;14;19;10;13;16;125;659;0;3816
26;61;4;19;14;19;77;10;16;198;1041;0;3816
34;61;3;4;3;4;6;14;9;235;1238;0;912
35;61;4;18;4;3;21;14;9;143;754;0;912
35;61;18;3;4;3;87;14;9;212;1118;0;912
23;61;3;6;3;6;5;17;15;109;576;0;9878
30;61;6;11;6;3;25;13;15;311;1639;0;9878
30;61;11;3;6;3;77;20;15;96;506;0;9878
34;61;1;8;1;2;4;4;4;162;852;0;1322
34;61;8;2;1;2;89;9;4;54;285;0;1322
36;61;2;1;2;1;18;4;4;346;1820;0;1322
37;61;20;7;20;9;19;20;10;216;1137;0;9937
37;61;7;9;20;9;83;6;10;80;419;0;9937
46;61;9;20;9;20;8;12;10;21;108;0;9937
62;61;8;18;8;18;19;3;7;370;1946;17;6388
72;61;18;12;18;8;22;19;7;66;345;0;6388
72;61;12;8;18;8;90;8;7;178;938;50;6388
76;61;3;13;3;11;2;19;10;51;269;0;1241
76;61;13;11;3;11;86;2;10;356;1876;48;1241
78;61;11;10;11;3;19;15;10;40;210;0;1241
78;61;10;3;11;3;92;4;10;56;296;0;1241
80;61;17;7;17;6;6;8;17;223;1175;0;4934
80;61;7;6;17;6;87;17;17;109;575;0;4934
85;61;6;17;6;17;15;15;17;265;1397;0;4934
92;61;12;16;12;11;4;11;1;293;1540;0;292
92;61;16;11;12;11;93;2;1;263;1385;0;292
94;61;11;3;11;12;8;6;1;41;217;0;292
94;61;3;12;11;12;82;8;1;12;64;0;292
91;61;3;7;3;7;6;6;20;61;322;0;8269
93;61;7;3;7;3;11;20;20;81;427;0;8269
94;61;4;16;4;16;8;12;8;350;1844;0;4277
98;61;16;4;16;4;12;3;8;159;835;0;4277
86;61;3;19;3;5;12;5;14;163;857;0;44
86;61;19;5;3;5;75;4;14;32;167;0;44
88;61;5;12;5;3;17;17;14;361;1902;0;44
88;61;12;3;5;3;84;8;14;36;187;0;44
100;61;5;16;5;16;13;13;10;183;964;0;4808
109;61;16;5;16;5;4;17;10;243;1277;0;4808
125;61;13;14;13;14;12;3;3;242;1275;73;464
127;61;14;9;14;13;19;16;3;369;1941;93;464
127;61;9;13;14;13;90;6;3;64;339;0;464
125;61;13;4;13;17;2;6;18;231;1214;0;5135
125;61;4;17;13;17;87;13;18;87;459;0;5135
129;61;17;8;17;13;23;18;18;294;1548;0;5135
129;61;8;13;17;13;77;15;18;11;57;0;5135
133;61;18;20;18;20;16;18;20;45;238;0;578
139;61;20;10;20;18;4;3;20;109;574;0;578
139;61;10;18;20;18;83;18;20;110;579;0;578
128;61;11;14;11;8;3;17;4;248;1304;0;2565
128;61;14;8;11;8;77;10;4;91;480;0;2565
134;61;8;12;8;11;20;6;4;80;420;0;2565
134;61;12;11;8;11;81;3;4;193;1018;0;2565
152;61;14;6;14;6;12;1;18;204;1073;0;8413
158;61;6;14;6;14;10;2;18;23;123;0;8413
135;61;10;6;10;6;10;5;7;164;865;0;5312
145;61;6;2;6;10;11;11;7;376;1977;40;5312
145;61;2;10;6;10;88;4;7;310;1633;0;5312
152;61;3;12;3;9;3;19;11;335;1761;0;7063
152;61;12;9;3;9;81;4;11;251;1320;0;7063
155;61;9;3;9;3;18;5;11;124;651;0;7063
157;61;7;18;7;11;11;16;2;96;504;0;6883
157;61;18;11;7;11;97;11;2;242;1274;0;6883
160;61;11;18;11;7;9;12;2;284;1494;0;6883
160;61;18;7;11;7;97;3;2;36;192;0;6883
171;61;9;18;9;18;19;4;9;344;1808;91;8496
181;61;18;9;18;9;13;3;9;316;1664;0;8496
181;61;14;6;14;6;16;3;14;60;317;0;494
178;61;12;6;12;6;9;6;3;121;637;0;3826
2;62;18;8;18;12;13;3;7;250;1318;96;8182
2;62;8;12;18;12;81;8;7;249;1308;0;8182
10;62;12;18;12;18;11;9;7;220;1159;0;8182
32;62;5;11;5;11;1;9;3;108;567;0;9403
38;62;11;18;11;5;24;18;3;342;1799;0;9403
38;62;18;5;11;5;76;2;3;7;35;0;9403
37;62;15;5;15;7;20;14;13;128;672;0;8202
37;62;5;7;15;7;89;18;13;139;730;0;8202
43;62;7;15;7;15;8;6;13;196;1030;0;8202
29;62;20;16;20;16;2;16;1;7;38;0;8829
34;62;16;20;16;20;10;8;1;98;518;0;8829
54;62;19;14;19;10;21;16;1;255;1342;0;368
54;62;14;10;19;10;89;7;1;353;1859;0;368
58;62;10;1;10;19;2;8;1;198;1042;0;368
58;62;1;19;10;19;95;6;1;99;520;0;368
52;62;20;3;20;1;1;12;2;96;504;0;6404
52;62;3;1;20;1;98;9;2;311;1636;0;6404
54;62;1;6;1;20;20;18;2;238;1252;0;6404
54;62;6;20;1;20;91;1;2;61;322;0;6404
46;62;16;13;16;13;17;15;9;306;1609;0;5060
52;62;13;4;13;16;17;20;9;81;427;32;5060
52;62;4;16;13;16;98;10;9;24;127;0;5060
66;62;19;11;19;11;16;16;14;254;1336;0;431
69;62;11;13;11;19;14;15;14;138;725;0;431
69;62;13;19;11;19;87;10;14;34;179;0;431
64;62;19;3;19;8;25;20;1;108;569;0;9648
64;62;3;8;19;8;87;5;1;300;1578;0;9648
66;62;8;14;8;19;11;7;1;268;1412;0;9648
66;62;14;19;8;19;83;13;1;374;1967;0;9648
89;62;14;18;14;17;4;12;18;151;793;0;5067
89;62;18;17;14;17;86;5;18;360;1893;0;5067
96;62;17;14;17;14;4;2;18;334;1759;0;5067
79;62;18;9;18;19;3;10;8;200;1051;0;7625
79;62;9;19;18;19;94;11;8;362;1903;0;7625
87;62;19;9;19;18;13;11;8;229;1207;0;7625
87;62;9;18;19;18;81;9;8;51;269;70;7625
93;62;20;9;20;7;11;2;14;285;1501;0;6031
93;62;9;7;20;7;86;9;14;71;375;0;6031
101;62;7;20;7;20;19;9;14;191;1003;15;6031
89;62;7;17;7;1;13;10;10;251;1322;0;6328
89;62;17;1;7;1;96;4;10;178;937;19;6328
92;62;1;7;1;7;12;18;10;268;1411;0;6328
102;62;18;13;18;15;21;7;9;14;76;0;2014
102;62;13;15;18;15;97;3;9;82;432;0;2014
112;62;15;18;15;18;10;16;9;180;949;0;2014
116;62;9;14;9;14;9;5;12;202;1064;95;9052
120;62;14;17;14;9;9;13;12;282;1483;0;9052
120;62;17;9;14;9;98;8;12;297;1565;0;9052
136;62;3;18;3;18;19;10;17;276;1452;0;9935
146;62;18;13;18;3;12;5;17;367;1932;0;9935
146;62;13;3;18;3;84;5;17;280;1476;0;9935
130;62;5;15;5;20;14;7;15;130;683;0;8787
130;62;15;20;5;20;93;4;15;338;1780;0;8787
137;62;20;8;20;5;23;5;15;1;7;0;8787
137;62;8;5;20;5;97;18;15;17;90;0;8787
127;62;12;14;12;14;17;1;13;135;709;0;7633
128;62;14;12;14;12;8;11;13;182;960;0;7633
151;62;20;1;20;15;7;5;17;328;1727;0;6462
151;62;1;15;20;15;95;15;17;378;1989;0;6462
160;62;15;20;15;20;8;5;17;45;237;0;6462
140;62;16;20;16;20;2;5;18;122;640;0;2652
146;62;20;13;20;16;10;8;18;255;1340;0;2652
146;62;13;16;20;16;98;9;18;205;1077;0;2652
169;62;15;3;15;3;14;3;15;290;1525;0;6940
170;62;3;5;3;15;19;15;15;182;959;0;6940
170;62;5;15;3;15;85;5;15;26;138;0;6940
172;62;4;15;4;7;23;13;2;123;645;0;7648
172;62;15;7;4;7;77;20;2;369;1944;0;7648
177;62;7;16;7;4;24;19;2;365;1922;0;7648
177;62;16;4;7;4;85;10;2;130;686;75;7648
179;62;5;11;5;11;17;12;18;363;1908;0;1511
16;63;10;19;10;19;8;8;14;101;530;0;8975
26;63;19;9;19;10;25;6;14;293;1543;0;8975
26;63;9;10;19;10;78;7;14;346;1822;0;8975
26;63;10;17;10;17;19;14;18;29;154;0;1148
36;63;17;10;17;10;3;5;18;17;88;0;1148
41;63;10;15;10;2;19;20;16;184;968;0;9578
41;63;15;2;10;2;77;2;16;165;869;0;9578
42;63;2;10;2;10;17;14;16;357;1880;0;9578
44;63;1;12;1;12;20;9;3;152;799;0;2459
51;63;12;19;12;1;23;16;3;131;690;0;2459
51;63;19;1;12;1;85;13;3;55;289;0;2459
41;63;2;19;2;19;10;13;10;33;173;0;290
42;63;19;2;19;2;9;18;10;341;1793;0;290
58;63;18;13;18;13;1;8;1;200;1052;0;370
68;63;13;16;13;18;24;4;1;48;251;0;370
68;63;16;18;13;18;85;3;1;278;1461;0;370
53;63;3;4;3;17;7;19;9;372;1957;0;8613
53;63;4;17;3;17;86;1;9;216;1137;0;8613
61;63;17;20;17;3;4;18;9;81;427;0;8613
61;63;20;3;17;3;98;2;9;83;438;0;8613
77;63;3;17;3;15;24;8;8;345;1816;0;1195
77;63;17;15;3;15;84;18;8;346;1823;50;1195
85;63;15;12;15;3;2;18;8;314;1654;0;1195
85;63;12;3;15;3;89;1;8;80;420;0;1195
61;63;15;14;15;14;7;13;10;290;1524;0;9940
66;63;14;15;14;15;7;13;10;375;1973;0;9940
74;63;11;17;11;2;7;8;1;61;321;0;4338
74;63;17;2;11;2;92;16;1;204;1072;0;4338
83;63;2;11;2;11;10;8;1;227;1193;0;4338
87;63;10;3;10;12;3;9;11;126;663;0;3878
87;63;3;12;10;12;92;10;11;177;929;0;3878
96;63;12;10;12;10;11;6;11;217;1140;0;3878
96;63;3;9;3;1;7;6;3;59;313;0;1970
96;63;9;1;3;1;84;11;3;269;1415;0;1970
106;63;1;7;1;3;12;19;3;330;1736;0;1970
106;63;7;3;1;3;91;13;3;27;140;0;1970
114;63;10;1;10;13;2;10;7;299;1575;0;7966
114;63;1;13;10;13;86;8;7;326;1717;0;7966
123;63;13;17;13;10;9;20;7;360;1896;77;7966
123;63;17;10;13;10;82;5;7;27;140;0;7966
102;63;11;14;11;14;5;8;4;103;543;0;7517
107;63;14;11;14;11;14;14;4;236;1244;0;7517
128;63;11;5;11;5;20;13;8;162;852;0;639
138;63;5;11;5;11;7;6;8;303;1596;0;639
111;63;10;16;10;16;10;6;7;159;837;0;9618
117;63;16;10;16;10;10;1;7;218;1148;0;9618
123;63;10;18;10;7;10;1;10;359;1887;0;4632
123;63;18;7;10;7;89;15;10;119;624;46;4632
126;63;7;2;7;10;5;1;10;283;1488;0;4632
126;63;2;10;7;10;84;20;10;266;1402;19;4632
140;63;9;14;9;19;7;8;20;253;1332;0;5787
140;63;14;19;9;19;92;16;20;374;1970;0;5787
146;63;19;9;19;9;18;4;20;33;175;0;5787
136;63;9;4;9;14;15;2;15;38;198;0;3027
136;63;4;14;9;14;94;15;15;273;1438;0;3027
144;63;14;9;14;9;18;19;15;93;487;0;3027
160;63;5;20;5;20;8;12;7;49;259;0;169
168;63;20;10;20;5;5;16;7;288;1517;0;169
168;63;10;5;20;5;99;18;7;65;344;0;169
149;63;14;9;14;9;17;3;4;125;657;0;5990
150;63;9;19;9;14;25;7;4;59;312;0;5990
150;63;19;14;9;14;77;16;4;234;1233;0;5990
158;63;3;15;3;8;18;11;14;323;1700;0;5711
158;63;15;8;3;8;88;3;14;275;1449;0;5711
168;63;8;7;8;3;8;19;14;11;56;0;5711
168;63;7;3;8;3;88;8;14;295;1551;0;5711
167;63;17;18;17;15;23;9;17;86;451;0;8711
167;63;18;15;17;15;78;2;17;21;112;0;8711
168;63;15;20;15;17;4;2;17;275;1448;0;8711
168;63;20;17;15;17;98;4;17;152;801;0;8711
178;63;12;4;12;1;18;16;8;80;419;0;1716
178;63;4;1;12;1;90;3;8;106;556;0;1716
183;63;1;12;1;12;19;14;8;64;339;0;1716
172;63;16;6;16;6;11;13;6;46;244;0;253
173;63;6;16;6;16;13;16;6;4;21;0;253
2;64;4;20;4;20;17;16;1;370;1948;0;9848
8;64;20;4;20;4;4;1;1;361;1899;75;9848
9;64;3;9;3;7;9;15;3;30;158;0;1522
9;64;9;7;3;7;83;2;3;160;844;0;1522
15;64;7;3;7;3;20;17;3;98;517;0;1522
35;64;2;7;2;7;16;11;14;101;530;0;9190
40;64;7;2;7;2;4;9;14;13;68;7;9190
25;64;10;18;10;15;9;10;2;333;1751;0;8932
25;64;18;15;10;15;88;19;2;211;1111;0;8932
34;64;15;2;15;10;2;9;2;340;1787;0;8932
34;64;2;10;15;10;89;7;2;296;1556;0;8932
42;64;13;11;13;3;5;17;10;64;337;0;8345
42;64;11;3;13;3;78;15;10;149;785;0;8345
51;64;3;5;3;13;16;19;10;368;1936;0;8345
51;64;5;13;3;13;88;4;10;239;1257;0;8345
